# 0 mm feed length
# Feed offset: 1.1258 mm

Phi[deg],Theta[deg],dB(GainTotal)
-68,6,5.30185
-66,6,5.30372
-64,6,5.30573
-62,6,5.30788
-60,6,5.31015
-58,6,5.31254
-56,6,5.31503
-54,6,5.31761
-52,6,5.32028
-50,6,5.32302
-48,6,5.32582
-46,6,5.32869
-44,6,5.3316
-42,6,5.33455
-40,6,5.33754
-38,6,5.34057
-36,6,5.34362
-34,6,5.34669
-32,6,5.34979
-30,6,5.3529
-28,6,5.35604
-26,6,5.35919
-24,6,5.36235
-22,6,5.36554
-20,6,5.36875
-18,6,5.37197
-16,6,5.37523
-14,6,5.3785
-12,6,5.3818
-10,6,5.38513
-8,6,5.3885
-6,6,5.3919
-4,6,5.39533
-2,6,5.3988
0,6,5.40231
2,6,5.40585
4,6,5.40944
6,6,5.41307
8,6,5.41674
10,6,5.42044
12,6,5.42418
14,6,5.42796
16,6,5.43176
18,6,5.4356
20,6,5.43946
22,6,5.44334
24,6,5.44723
26,6,5.45114
28,6,5.45504
30,6,5.45895
32,6,5.46285
34,6,5.46674
36,6,5.4706
38,6,5.47444
40,6,5.47825
42,6,5.48201
44,6,5.48573
46,6,5.48939
48,6,5.493
50,6,5.49654
52,6,5.5
54,6,5.50338
56,6,5.50668
58,6,5.50989
60,6,5.51301
62,6,5.51602
64,6,5.51892
66,6,5.52171
68,6,5.52439
70,6,5.52694
72,6,5.52937
74,6,5.53167
76,6,5.53383
78,6,5.53586
80,6,5.53774
82,6,5.53948
84,6,5.54107
86,6,5.5425
88,6,5.54378
90,6,5.5449
-90,8,5.22702
-88,8,5.22683
-86,8,5.22697
-84,8,5.22742
-82,8,5.22819
-80,8,5.22926
-78,8,5.23062
-76,8,5.23225
-74,8,5.23414
-72,8,5.23626
-70,8,5.23861
-68,8,5.24116
-66,8,5.24389
-64,8,5.24677
-62,8,5.24979
-60,8,5.25292
-58,8,5.25615
-56,8,5.25944
-54,8,5.26279
-52,8,5.26617
-50,8,5.26957
-48,8,5.27297
-46,8,5.27637
-44,8,5.27974
-42,8,5.28308
-40,8,5.28638
-38,8,5.28965
-36,8,5.29287
-34,8,5.29605
-32,8,5.29918
-30,8,5.30229
-28,8,5.30536
-26,8,5.30841
-24,8,5.31144
-22,8,5.31447
-20,8,5.31751
-18,8,5.32057
-16,8,5.32367
-14,8,5.32681
-12,8,5.33001
-10,8,5.33328
-8,8,5.33663
-6,8,5.34008
-4,8,5.34364
-2,8,5.34731
0,8,5.3511
2,8,5.35502
4,8,5.35907
6,8,5.36326
8,8,5.36759
10,8,5.37206
12,8,5.37666
14,8,5.38139
16,8,5.38625
18,8,5.39123
20,8,5.39632
22,8,5.40151
24,8,5.40679
26,8,5.41215
28,8,5.41757
30,8,5.42305
32,8,5.42856
34,8,5.43409
36,8,5.43964
38,8,5.44517
40,8,5.45068
42,8,5.45616
44,8,5.46159
46,8,5.46695
48,8,5.47223
50,8,5.47743
52,8,5.48252
54,8,5.4875
56,8,5.49235
58,8,5.49707
60,8,5.50165
62,8,5.50607
64,8,5.51033
66,8,5.51443
68,8,5.51835
70,8,5.52209
72,8,5.52564
74,8,5.529
76,8,5.53216
78,8,5.53511
80,8,5.53786
82,8,5.54039
84,8,5.5427
86,8,5.54478
88,8,5.54664
90,8,5.54825
-90,10,5.17345
-88,10,5.17344
-86,10,5.17386
-84,10,5.17471
-82,10,5.17597
-80,10,5.17762
-78,10,5.17964
-76,10,5.18199
-74,10,5.18465
-72,10,5.18759
-70,10,5.19077
-68,10,5.19414
-66,10,5.19768
-64,10,5.20134
-62,10,5.20508
-60,10,5.20887
-58,10,5.21266
-56,10,5.21643
-54,10,5.22014
-52,10,5.22375
-50,10,5.22725
-48,10,5.23061
-46,10,5.23382
-44,10,5.23685
-42,10,5.23971
-40,10,5.24238
-38,10,5.24488
-36,10,5.24719
-34,10,5.24935
-32,10,5.25135
-30,10,5.25322
-28,10,5.25498
-26,10,5.25666
-24,10,5.25828
-22,10,5.25988
-20,10,5.26149
-18,10,5.26314
-16,10,5.26487
-14,10,5.26671
-12,10,5.26869
-10,10,5.27086
-8,10,5.27323
-6,10,5.27584
-4,10,5.27871
-2,10,5.28187
0,10,5.28533
2,10,5.28911
4,10,5.29323
6,10,5.29768
8,10,5.30248
10,10,5.30761
12,10,5.31308
14,10,5.31888
16,10,5.32499
18,10,5.33139
20,10,5.33808
22,10,5.34501
24,10,5.35218
26,10,5.35954
28,10,5.36709
30,10,5.37477
32,10,5.38257
34,10,5.39044
36,10,5.39837
38,10,5.40632
40,10,5.41426
42,10,5.42216
44,10,5.42999
46,10,5.43773
48,10,5.44536
50,10,5.45284
52,10,5.46016
54,10,5.4673
56,10,5.47425
58,10,5.48098
60,10,5.48748
62,10,5.49375
64,10,5.49977
66,10,5.50553
68,10,5.51103
70,10,5.51625
72,10,5.52119
74,10,5.52584
76,10,5.5302
78,10,5.53427
80,10,5.53803
82,10,5.54148
84,10,5.54462
86,10,5.54743
88,10,5.54992
90,10,5.55207
-90,12,5.14132
-88,12,5.14158
-86,12,5.14239
-84,12,5.14372
-82,12,5.14554
-80,12,5.14784
-78,12,5.15056
-76,12,5.15366
-74,12,5.15709
-72,12,5.1608
-70,12,5.16473
-68,12,5.1688
-66,12,5.17297
-64,12,5.17716
-62,12,5.18132
-60,12,5.18538
-58,12,5.18928
-56,12,5.19296
-54,12,5.19639
-52,12,5.1995
-50,12,5.20228
-48,12,5.20467
-46,12,5.20667
-44,12,5.20826
-42,12,5.20943
-40,12,5.21018
-38,12,5.21054
-36,12,5.21051
-34,12,5.21012
-32,12,5.20943
-30,12,5.20846
-28,12,5.20727
-26,12,5.20593
-24,12,5.20448
-22,12,5.203
-20,12,5.20155
-18,12,5.20021
-16,12,5.19905
-14,12,5.19813
-12,12,5.19753
-10,12,5.19731
-8,12,5.19753
-6,12,5.19825
-4,12,5.19952
-2,12,5.20138
0,12,5.20387
2,12,5.20701
4,12,5.21083
6,12,5.21533
8,12,5.22053
10,12,5.22641
12,12,5.23296
14,12,5.24016
16,12,5.24798
18,12,5.25638
20,12,5.26532
22,12,5.27476
24,12,5.28465
26,12,5.29493
28,12,5.30554
30,12,5.31643
32,12,5.32753
34,12,5.33879
36,12,5.35014
38,12,5.36154
40,12,5.37292
42,12,5.38424
44,12,5.39544
46,12,5.40648
48,12,5.41732
50,12,5.42792
52,12,5.43825
54,12,5.44828
56,12,5.45798
58,12,5.46734
60,12,5.47634
62,12,5.48496
64,12,5.49319
66,12,5.50102
68,12,5.50844
70,12,5.51546
72,12,5.52206
74,12,5.52825
76,12,5.53401
78,12,5.53935
80,12,5.54426
82,12,5.54874
84,12,5.55278
86,12,5.55639
88,12,5.55953
90,12,5.56222
-90,14,5.13632
-88,14,5.13695
-86,14,5.13821
-84,14,5.14007
-82,14,5.1425
-80,14,5.14545
-78,14,5.14886
-76,14,5.15267
-74,14,5.15679
-72,14,5.16114
-70,14,5.16563
-68,14,5.17018
-66,14,5.17468
-64,14,5.17905
-62,14,5.18319
-60,14,5.187
-58,14,5.19041
-56,14,5.19332
-54,14,5.19568
-52,14,5.19741
-50,14,5.19847
-48,14,5.19881
-46,14,5.1984
-44,14,5.19724
-42,14,5.19532
-40,14,5.19265
-38,14,5.18927
-36,14,5.18522
-34,14,5.18056
-32,14,5.17535
-30,14,5.16969
-28,14,5.16366
-26,14,5.15737
-24,14,5.15094
-22,14,5.14448
-20,14,5.13811
-18,14,5.13196
-16,14,5.12615
-14,14,5.12082
-12,14,5.11608
-10,14,5.11204
-8,14,5.10881
-6,14,5.10649
-4,14,5.10516
-2,14,5.1049
0,14,5.10577
2,14,5.10781
4,14,5.11105
6,14,5.11551
8,14,5.12118
10,14,5.12805
12,14,5.1361
14,14,5.14527
16,14,5.1555
18,14,5.16674
20,14,5.17891
22,14,5.19191
24,14,5.20565
26,14,5.22004
28,14,5.23497
30,14,5.25034
32,14,5.26605
34,14,5.28199
36,14,5.29806
38,14,5.31416
40,14,5.33022
42,14,5.34613
44,14,5.36182
46,14,5.37723
48,14,5.39228
50,14,5.40693
52,14,5.42112
54,14,5.43482
56,14,5.44799
58,14,5.46061
60,14,5.47266
62,14,5.48413
64,14,5.495
66,14,5.50527
68,14,5.51495
70,14,5.52402
72,14,5.53251
74,14,5.5404
76,14,5.5477
78,14,5.55443
80,14,5.56057
82,14,5.56613
84,14,5.5711
86,14,5.57549
88,14,5.57928
90,14,5.58247
-90,16,5.15985
-88,16,5.16091
-86,16,5.16268
-84,16,5.1651
-82,16,5.16814
-80,16,5.17171
-78,16,5.17574
-76,16,5.18014
-74,16,5.1848
-72,16,5.1896
-70,16,5.19443
-68,16,5.19916
-66,16,5.20366
-64,16,5.2078
-62,16,5.21144
-60,16,5.21447
-58,16,5.21675
-56,16,5.21819
-54,16,5.21868
-52,16,5.21814
-50,16,5.21649
-48,16,5.21368
-46,16,5.20967
-44,16,5.20446
-42,16,5.19804
-40,16,5.19044
-38,16,5.18172
-36,16,5.17195
-34,16,5.16122
-32,16,5.14965
-30,16,5.13738
-28,16,5.12454
-26,16,5.11132
-24,16,5.0979
-22,16,5.08446
-20,16,5.07119
-18,16,5.05832
-16,16,5.04602
-14,16,5.03452
-12,16,5.02398
-10,16,5.01461
-8,16,5.00657
-6,16,5.00002
-4,16,4.99508
-2,16,4.99188
0,16,4.99051
2,16,4.99103
4,16,4.99348
6,16,4.99789
8,16,5.00425
10,16,5.01251
12,16,5.02263
14,16,5.03452
16,16,5.04809
18,16,5.06321
20,16,5.07976
22,16,5.09758
24,16,5.11652
26,16,5.13643
28,16,5.15712
30,16,5.17843
32,16,5.2002
34,16,5.22226
36,16,5.24445
38,16,5.26662
40,16,5.28864
42,16,5.31038
44,16,5.33172
46,16,5.35256
48,16,5.37281
50,16,5.39239
52,16,5.41124
54,16,5.42932
56,16,5.44658
58,16,5.463
60,16,5.47856
62,16,5.49325
64,16,5.50708
66,16,5.52006
68,16,5.53218
70,16,5.54347
72,16,5.55394
74,16,5.56361
76,16,5.5725
78,16,5.58061
80,16,5.58797
82,16,5.59457
84,16,5.60043
86,16,5.60554
88,16,5.60989
90,16,5.61349
-90,18,5.20865
-88,18,5.21023
-86,18,5.21253
-84,18,5.21551
-82,18,5.21911
-80,18,5.22324
-78,18,5.22779
-76,18,5.23264
-74,18,5.23767
-72,18,5.24272
-70,18,5.24764
-68,18,5.25227
-66,18,5.25644
-64,18,5.25998
-62,18,5.26271
-60,18,5.26448
-58,18,5.26513
-56,18,5.26451
-54,18,5.26247
-52,18,5.25892
-50,18,5.25374
-48,18,5.24688
-46,18,5.23827
-44,18,5.2279
-42,18,5.21578
-40,18,5.20196
-38,18,5.18649
-36,18,5.1695
-34,18,5.15111
-32,18,5.13149
-30,18,5.11084
-28,18,5.08939
-26,18,5.06736
-24,18,5.04504
-22,18,5.0227
-20,18,5.00064
-18,18,4.97916
-16,18,4.95856
-14,18,4.93914
-12,18,4.92119
-10,18,4.90498
-8,18,4.89077
-6,18,4.87879
-4,18,4.86924
-2,18,4.86229
0,18,4.85809
2,18,4.85671
4,18,4.85823
6,18,4.86266
8,18,4.86998
10,18,4.88013
12,18,4.893
14,18,4.90848
16,18,4.92639
18,18,4.94656
20,18,4.96876
22,18,4.99277
24,18,5.01834
26,18,5.04522
28,18,5.07317
30,18,5.10191
32,18,5.1312
34,18,5.1608
36,18,5.19048
38,18,5.22001
40,18,5.24921
42,18,5.27789
44,18,5.3059
46,18,5.33308
48,18,5.35934
50,18,5.38457
52,18,5.40869
54,18,5.43165
56,18,5.45343
58,18,5.47398
60,18,5.49331
62,18,5.51143
64,18,5.52834
66,18,5.54409
68,18,5.55869
70,18,5.57217
72,18,5.58459
74,18,5.59596
76,18,5.60633
78,18,5.61573
80,18,5.62417
82,18,5.63169
84,18,5.63829
86,18,5.64398
88,18,5.64876
90,18,5.65262
-90,20,5.27562
-88,20,5.27775
-86,20,5.2806
-84,20,5.28412
-82,20,5.28823
-80,20,5.29282
-78,20,5.29776
-76,20,5.30293
-74,20,5.30815
-72,20,5.31326
-70,20,5.31806
-68,20,5.32237
-66,20,5.32597
-64,20,5.32865
-62,20,5.33021
-60,20,5.33043
-58,20,5.32911
-56,20,5.32606
-54,20,5.32111
-52,20,5.3141
-50,20,5.3049
-48,20,5.29341
-46,20,5.27956
-44,20,5.26332
-42,20,5.24469
-40,20,5.22372
-38,20,5.20051
-36,20,5.17518
-34,20,5.14791
-32,20,5.11893
-30,20,5.0885
-28,20,5.05692
-26,20,5.02453
-24,20,4.99168
-22,20,4.95878
-20,20,4.92624
-18,20,4.89446
-16,20,4.86389
-14,20,4.83495
-12,20,4.80804
-10,20,4.78356
-8,20,4.76187
-6,20,4.74332
-4,20,4.72819
-2,20,4.71672
0,20,4.70911
2,20,4.70549
4,20,4.70594
6,20,4.71048
8,20,4.71907
10,20,4.73161
12,20,4.74795
14,20,4.76789
16,20,4.79118
18,20,4.81754
20,20,4.84665
22,20,4.87817
24,20,4.91175
26,20,4.94702
28,20,4.98361
30,20,5.02114
32,20,5.05928
34,20,5.09767
36,20,5.136
38,20,5.17398
40,20,5.21133
42,20,5.24781
44,20,5.28323
46,20,5.3174
48,20,5.35018
50,20,5.38147
52,20,5.41118
54,20,5.43926
56,20,5.46568
58,20,5.49043
60,20,5.51353
62,20,5.53501
64,20,5.5549
66,20,5.57327
68,20,5.59016
70,20,5.60565
72,20,5.61979
74,20,5.63264
76,20,5.64427
78,20,5.65471
80,20,5.66402
82,20,5.67223
84,20,5.67936
86,20,5.68543
88,20,5.69044
90,20,5.69437
-90,22,5.35126
-88,22,5.35396
-86,22,5.35735
-84,22,5.36136
-82,22,5.3659
-80,22,5.37084
-78,22,5.37606
-76,22,5.38139
-74,22,5.38665
-72,22,5.39166
-70,22,5.3962
-68,22,5.40004
-66,22,5.40295
-64,22,5.40466
-62,22,5.40494
-60,22,5.40353
-58,22,5.40017
-56,22,5.39464
-54,22,5.38669
-52,22,5.37614
-50,22,5.36281
-48,22,5.34655
-46,22,5.32726
-44,22,5.30489
-42,22,5.27943
-40,22,5.25091
-38,22,5.21945
-36,22,5.18519
-34,22,5.14835
-32,22,5.10921
-30,22,5.06809
-28,22,5.02537
-26,22,4.98148
-24,22,4.93691
-22,22,4.89217
-20,22,4.84779
-18,22,4.80434
-16,22,4.76239
-14,22,4.72253
-12,22,4.6853
-10,22,4.65126
-8,22,4.6209
-6,22,4.5947
-4,22,4.57305
-2,22,4.5563
0,22,4.54471
2,22,4.53847
4,22,4.5377
6,22,4.5424
8,22,4.55252
10,22,4.56791
12,22,4.58836
14,22,4.61356
16,22,4.64317
18,22,4.67678
20,22,4.71394
22,22,4.75417
24,22,4.79696
26,22,4.84182
28,22,4.88823
30,22,4.93568
32,22,4.98371
34,22,5.03185
36,22,5.07969
38,22,5.12683
40,22,5.17295
42,22,5.21774
44,22,5.26095
46,22,5.30237
48,22,5.34185
50,22,5.37925
52,22,5.41452
54,22,5.44759
56,22,5.47847
58,22,5.50718
60,22,5.53376
62,22,5.55828
64,22,5.58081
66,22,5.60144
68,22,5.62027
70,22,5.6374
72,22,5.65291
74,22,5.6669
76,22,5.67945
78,22,5.69063
80,22,5.70051
82,22,5.70912
84,22,5.71652
86,22,5.72271
88,22,5.72771
90,22,5.73151
-90,24,5.42542
-88,24,5.42869
-86,24,5.43258
-84,24,5.437
-82,24,5.44186
-80,24,5.44703
-78,24,5.45237
-76,24,5.45772
-74,24,5.46289
-72,24,5.46767
-70,24,5.47184
-68,24,5.47515
-66,24,5.47733
-64,24,5.4781
-62,24,5.47716
-60,24,5.47423
-58,24,5.469
-56,24,5.46117
-54,24,5.45047
-52,24,5.43664
-50,24,5.41945
-48,24,5.3987
-46,24,5.37424
-44,24,5.34598
-42,24,5.31388
-40,24,5.27796
-38,24,5.23831
-36,24,5.1951
-34,24,5.14858
-32,24,5.09904
-30,24,5.04689
-28,24,4.99257
-26,24,4.93663
-24,24,4.87963
-22,24,4.82223
-20,24,4.7651
-18,24,4.70898
-16,24,4.65459
-14,24,4.60269
-12,24,4.55402
-10,24,4.5093
-8,24,4.4692
-6,24,4.43434
-4,24,4.40529
-2,24,4.38249
0,24,4.36633
2,24,4.35706
4,24,4.35482
6,24,4.35966
8,24,4.37147
10,24,4.39007
12,24,4.41514
14,24,4.44628
16,24,4.48299
18,24,4.52472
20,24,4.57086
22,24,4.62076
24,24,4.67373
26,24,4.7291
28,24,4.7862
30,24,4.84436
32,24,4.90297
34,24,4.96144
36,24,5.01924
38,24,5.0759
40,24,5.13099
42,24,5.18417
44,24,5.23515
46,24,5.28368
48,24,5.32961
50,24,5.37281
52,24,5.41324
54,24,5.45086
56,24,5.48572
58,24,5.51787
60,24,5.5474
62,24,5.57443
64,24,5.59907
66,24,5.62146
68,24,5.64174
70,24,5.66005
72,24,5.6765
74,24,5.69123
76,24,5.70434
78,24,5.71591
80,24,5.72603
82,24,5.73476
84,24,5.74214
86,24,5.74821
88,24,5.75296
90,24,5.75641
-90,26,5.48884
-88,26,5.49264
-86,26,5.49694
-84,26,5.50165
-82,26,5.50668
-80,26,5.5119
-78,26,5.51719
-76,26,5.52237
-74,26,5.52727
-72,26,5.53169
-70,26,5.53539
-68,26,5.53812
-66,26,5.53959
-64,26,5.5395
-62,26,5.53752
-60,26,5.53332
-58,26,5.52654
-56,26,5.51684
-54,26,5.50387
-52,26,5.4873
-50,26,5.46685
-48,26,5.44225
-46,26,5.41329
-44,26,5.37981
-42,26,5.34173
-40,26,5.29904
-38,26,5.2518
-36,26,5.20017
-34,26,5.1444
-32,26,5.08483
-30,26,5.02189
-28,26,4.9561
-26,26,4.88806
-24,26,4.81849
-22,26,4.74813
-20,26,4.67782
-18,26,4.60845
-16,26,4.54093
-14,26,4.47621
-12,26,4.41522
-10,26,4.35889
-8,26,4.30811
-6,26,4.26369
-4,26,4.22637
-2,26,4.19676
0,26,4.17538
2,26,4.16258
4,26,4.15856
6,26,4.16339
8,26,4.17693
10,26,4.19893
12,26,4.22898
14,26,4.26654
16,26,4.31096
18,26,4.36148
20,26,4.4173
22,26,4.47756
24,26,4.54138
26,26,4.60788
28,26,4.67619
30,26,4.74548
32,26,4.81497
34,26,4.88395
36,26,4.95177
38,26,5.01786
40,26,5.08172
42,26,5.14297
44,26,5.20127
46,26,5.25639
48,26,5.30817
50,26,5.35652
52,26,5.4014
54,26,5.44286
56,26,5.48096
58,26,5.51583
60,26,5.54761
62,26,5.57648
64,26,5.60261
66,26,5.62619
68,26,5.6474
70,26,5.66642
72,26,5.68341
74,26,5.69851
76,26,5.71186
78,26,5.72354
80,26,5.73366
82,26,5.74228
84,26,5.74944
86,26,5.75516
88,26,5.75947
90,26,5.76236
-90,28,5.53427
-88,28,5.5385
-86,28,5.54307
-84,28,5.54788
-82,28,5.55285
-80,28,5.55788
-78,28,5.56284
-76,28,5.56759
-74,28,5.57197
-72,28,5.5758
-70,28,5.57886
-68,28,5.5809
-66,28,5.58164
-64,28,5.58076
-62,28,5.57792
-60,28,5.57273
-58,28,5.56481
-56,28,5.55375
-54,28,5.53913
-52,28,5.52057
-50,28,5.49767
-48,28,5.47012
-46,28,5.43761
-44,28,5.39992
-42,28,5.3569
-40,28,5.30847
-38,28,5.25466
-36,28,5.19561
-34,28,5.13153
-32,28,5.06278
-30,28,4.9898
-28,28,4.91318
-26,28,4.83357
-24,28,4.75176
-22,28,4.66864
-20,28,4.58517
-18,28,4.5024
-16,28,4.42143
-14,28,4.3434
-12,28,4.26948
-10,28,4.20083
-8,28,4.13856
-6,28,4.08374
-4,28,4.03731
-2,28,4.00011
0,28,3.97281
2,28,3.9559
4,28,3.94967
6,28,3.95421
8,28,3.96938
10,28,3.99485
12,28,4.0301
14,28,4.0744
16,28,4.12693
18,28,4.1867
20,28,4.25268
22,28,4.32376
24,28,4.39883
26,28,4.47676
28,28,4.55648
30,28,4.63698
32,28,4.7173
34,28,4.79659
36,28,4.87408
38,28,4.94912
40,28,5.02117
42,28,5.08979
44,28,5.15464
46,28,5.2155
48,28,5.27223
50,28,5.32479
52,28,5.37321
54,28,5.41758
56,28,5.45804
58,28,5.4948
60,28,5.52808
62,28,5.5581
64,28,5.58512
66,28,5.60937
68,28,5.63109
70,28,5.65048
72,28,5.66773
74,28,5.683
76,28,5.69643
78,28,5.70812
80,28,5.71814
82,28,5.72656
84,28,5.73341
86,28,5.7387
88,28,5.74244
90,28,5.74463
-90,30,5.55714
-88,30,5.56165
-86,30,5.56626
-84,30,5.5709
-82,30,5.57547
-80,30,5.57992
-78,30,5.58414
-76,30,5.58803
-74,30,5.59149
-72,30,5.59436
-70,30,5.59645
-68,30,5.59756
-66,30,5.59741
-64,30,5.5957
-62,30,5.59207
-60,30,5.58611
-58,30,5.57741
-56,30,5.56548
-54,30,5.54986
-52,30,5.53007
-50,30,5.50564
-48,30,5.47616
-46,30,5.44122
-44,30,5.40053
-42,30,5.35382
-40,30,5.30097
-38,30,5.24193
-36,30,5.17677
-34,30,5.10568
-32,30,5.02899
-30,30,4.94715
-28,30,4.86074
-26,30,4.77049
-24,30,4.67723
-22,30,4.58194
-20,30,4.48572
-18,30,4.38975
-16,30,4.29532
-14,30,4.20378
-12,30,4.11654
-10,30,4.035
-8,30,3.96057
-6,30,3.89456
-4,30,3.83821
-2,30,3.7926
0,30,3.75863
2,30,3.73695
4,30,3.72799
6,30,3.73187
8,30,3.74848
10,30,3.77738
12,30,3.81791
14,30,3.86918
16,30,3.93011
18,30,3.99946
20,30,4.0759
22,30,4.15806
24,30,4.24454
26,30,4.33397
28,30,4.42504
30,30,4.51653
32,30,4.6073
34,30,4.69638
36,30,4.7829
38,30,4.86612
40,30,4.94545
42,30,5.02046
44,30,5.09082
46,30,5.15633
48,30,5.21692
50,30,5.2726
52,30,5.3235
54,30,5.36979
56,30,5.41172
58,30,5.44956
60,30,5.48363
62,30,5.51424
64,30,5.54169
66,30,5.5663
68,30,5.58832
70,30,5.60799
72,30,5.6255
74,30,5.64102
76,30,5.65466
78,30,5.66651
80,30,5.67661
82,30,5.68499
84,30,5.69165
86,30,5.69659
88,30,5.69979
90,30,5.70122
-90,32,5.55589
-88,32,5.56047
-86,32,5.56481
-84,32,5.56886
-82,32,5.57255
-80,32,5.57585
-78,32,5.57873
-76,32,5.58115
-74,32,5.58304
-72,32,5.58433
-70,32,5.58489
-68,32,5.58457
-66,32,5.58314
-64,32,5.58032
-62,32,5.57576
-60,32,5.56906
-58,32,5.55975
-56,32,5.54732
-54,32,5.53124
-52,32,5.51093
-50,32,5.48584
-48,32,5.45544
-46,32,5.41923
-44,32,5.37679
-42,32,5.32777
-40,32,5.27193
-38,32,5.20913
-36,32,5.13937
-34,32,5.06278
-32,32,4.97962
-30,32,4.89032
-28,32,4.79545
-26,32,4.69574
-24,32,4.59208
-22,32,4.4855
-20,32,4.3772
-18,32,4.26848
-16,32,4.16081
-14,32,4.05575
-12,32,3.95495
-10,32,3.86008
-8,32,3.77286
-6,32,3.69492
-4,32,3.62783
-2,32,3.57298
0,32,3.53153
2,32,3.50438
4,32,3.49211
6,32,3.49494
8,32,3.51274
10,32,3.545
12,32,3.5909
14,32,3.64932
16,32,3.71889
18,32,3.79807
20,32,3.88522
22,32,3.97862
24,32,4.07656
26,32,4.17739
28,32,4.27955
30,32,4.38161
32,32,4.48226
34,32,4.58039
36,32,4.67505
38,32,4.76544
40,32,4.85097
42,32,4.9312
44,32,5.00586
46,32,5.07482
48,32,5.13808
50,32,5.19576
52,32,5.2481
54,32,5.29538
56,32,5.33796
58,32,5.37624
60,32,5.41061
62,32,5.44149
64,32,5.46924
66,32,5.49422
68,32,5.51671
70,32,5.53696
72,32,5.55515
74,32,5.5714
76,32,5.58579
78,32,5.59834
80,32,5.60905
82,32,5.61788
84,32,5.62477
86,32,5.62968
88,32,5.63253
90,32,5.6333
-90,34,5.53205
-88,34,5.53642
-86,34,5.54007
-84,34,5.54297
-82,34,5.54511
-80,34,5.54651
-78,34,5.54721
-76,34,5.54724
-74,34,5.54663
-72,34,5.54542
-70,34,5.54355
-68,34,5.54097
-66,34,5.53752
-64,34,5.53297
-62,34,5.52703
-60,34,5.5193
-58,34,5.50929
-56,34,5.49647
-54,34,5.48022
-52,34,5.45991
-50,34,5.43486
-48,34,5.40443
-46,34,5.368
-44,34,5.32501
-42,34,5.275
-40,34,5.21758
-38,34,5.15251
-36,34,5.07967
-34,34,4.99911
-32,34,4.91101
-30,34,4.81573
-28,34,4.7138
-26,34,4.60593
-24,34,4.49302
-22,34,4.37612
-20,34,4.2565
-18,34,4.13559
-16,34,4.015
-14,34,3.89648
-12,34,3.78193
-10,34,3.67334
-8,34,3.57273
-6,34,3.48213
-4,34,3.40347
-2,34,3.33852
0,34,3.28878
2,34,3.25544
4,34,3.23929
6,34,3.24068
8,34,3.25947
10,34,3.29507
12,34,3.34648
14,34,3.41229
16,34,3.49082
18,34,3.58016
20,34,3.67826
22,34,3.78305
24,34,3.89247
26,34,4.00455
28,34,4.11747
30,34,4.22958
32,34,4.33942
34,34,4.44576
36,34,4.54756
38,34,4.64402
40,34,4.73457
42,34,4.8188
44,34,4.89653
46,34,4.96773
48,34,5.03252
50,34,5.09117
52,34,5.14404
54,34,5.19158
56,34,5.23427
58,34,5.27264
60,34,5.3072
62,34,5.33844
64,34,5.3668
66,34,5.39265
68,34,5.4163
70,34,5.43795
72,34,5.45775
74,34,5.47574
76,34,5.49191
78,34,5.5062
80,34,5.51849
82,34,5.52864
84,34,5.53651
86,34,5.54197
88,34,5.5449
90,34,5.54523
-90,36,5.48998
-88,36,5.49378
-86,36,5.49622
-84,36,5.49728
-82,36,5.49701
-80,36,5.49551
-78,36,5.49291
-76,36,5.48934
-74,36,5.48498
-72,36,5.47996
-70,36,5.47438
-68,36,5.46829
-66,36,5.46165
-64,36,5.45435
-62,36,5.44615
-60,36,5.43669
-58,36,5.42551
-56,36,5.41204
-54,36,5.39561
-52,36,5.3755
-50,36,5.35093
-48,36,5.32111
-46,36,5.2853
-44,36,5.24277
-42,36,5.1929
-40,36,5.13516
-38,36,5.06916
-36,36,4.99465
-34,36,4.91153
-32,36,4.81991
-30,36,4.72002
-28,36,4.61234
-26,36,4.49752
-24,36,4.37641
-22,36,4.2501
-20,36,4.11988
-18,36,3.98727
-16,36,3.85401
-14,36,3.72205
-12,36,3.59355
-10,36,3.47079
-8,36,3.35619
-6,36,3.25216
-4,36,3.16109
-2,36,3.08517
0,36,3.02634
2,36,2.98612
4,36,2.96558
6,36,2.96521
8,36,2.98491
10,36,3.02398
12,36,3.08118
14,36,3.1548
16,36,3.24274
18,36,3.34266
20,36,3.45209
22,36,3.56851
24,36,3.68949
26,36,3.81272
28,36,3.93609
30,36,4.05775
32,36,4.17609
34,36,4.28977
36,36,4.39773
38,36,4.49919
40,36,4.59361
42,36,4.68069
44,36,4.76037
46,36,4.83275
48,36,4.89813
50,36,4.95696
52,36,5.00976
54,36,5.05717
56,36,5.09983
58,36,5.1384
60,36,5.17353
62,36,5.20578
64,36,5.23564
66,36,5.26349
68,36,5.2896
70,36,5.31412
72,36,5.33708
74,36,5.35841
76,36,5.37795
78,36,5.3955
80,36,5.41078
82,36,5.42353
84,36,5.43346
86,36,5.44034
88,36,5.44399
90,36,5.44425
-90,38,5.43618
-88,38,5.43904
-86,38,5.43965
-84,38,5.43804
-82,38,5.43434
-80,38,5.42873
-78,38,5.42146
-76,38,5.4128
-74,38,5.40306
-72,38,5.39255
-70,38,5.38155
-68,38,5.37026
-66,38,5.35882
-64,38,5.34725
-62,38,5.33542
-60,38,5.32307
-58,38,5.30978
-56,38,5.29496
-54,38,5.27791
-52,38,5.25783
-50,38,5.23381
-48,38,5.20493
-46,38,5.17026
-44,38,5.1289
-42,38,5.08005
